SID,NAME,ISO_TIME,LAT,LON,USA_WIND,dist_km
2013227N08193,PEWA,2013-08-22 18:00:00,25.2,169.0,30,4764.981178259676
2013227N08193,PEWA,2013-08-22 21:00:00,25.6,168.9,30,4748.352826721549
2013227N08193,PEWA,2013-08-23 00:00:00,26.0,168.9,30,4741.994447678309
2013227N08193,PEWA,2013-08-23 03:00:00,26.2,168.9,30,4738.9391493821895
2013227N08193,PEWA,2013-08-23 06:00:00,26.4,168.9,30,4735.9666676776105
2013227N08193,PEWA,2013-08-23 09:00:00,26.6,168.9,30,4733.077164294197
2013227N08193,PEWA,2013-08-23 12:00:00,26.8,169.0,30,4740.118545498225
2013227N08193,PEWA,2013-08-23 15:00:00,27.0,169.1,30,4747.216833753789
2013227N08193,PEWA,2013-08-23 18:00:00,27.1,169.2,30,4755.700523441472
2013227N08193,PEWA,2013-08-23 21:00:00,27.3,169.3,30,4762.876018755398
2013227N08193,PEWA,2013-08-24 00:00:00,27.5,169.3,30,4760.307815466352
2013227N08193,PEWA,2013-08-24 03:00:00,27.7,169.1,28,4738.249992930511
2013227N08193,PEWA,2013-08-24 06:00:00,27.9,168.9,25,4716.328473723051
2013227N08193,PEWA,2013-08-24 09:00:00,28.0,168.7,23,4695.651469851039
2013227N08193,PEWA,2013-08-24 12:00:00,28.0,168.5,20,4676.11363869745
2013227N08193,PEWA,2013-08-24 15:00:00,28.1,168.1,20,4635.967521829865
2013227N08193,PEWA,2013-08-24 18:00:00,28.2,167.6,20,4586.131387433997
2013227N08193,PEWA,2013-08-24 21:00:00,28.3,167.2,20,4546.1321428346255
2013227N08193,PEWA,2013-08-25 00:00:00,28.4,166.9,20,4515.955853093938
2013227N08193,PEWA,2013-08-25 03:00:00,28.5,166.5,20,4476.09919308443
2013227N08193,PEWA,2013-08-25 06:00:00,28.6,166.2,20,4446.056607161822
2013227N08193,PEWA,2013-08-25 09:00:00,28.9,166.0, ,4424.340004682914
2013227N08193,PEWA,2013-08-25 12:00:00,29.2,166.0, ,4422.308442610635
2013227N08193,PEWA,2013-08-25 15:00:00,29.4,165.9, ,4411.39651402332
2013227N08193,PEWA,2013-08-25 18:00:00,29.7,165.8, ,4400.090863862645
2013227N08193,PEWA,2013-08-25 21:00:00,30.2,165.6, ,4378.63121191496
2013227N08193,PEWA,2013-08-26 00:00:00,30.8,165.4, ,4357.718018302168
2013227N08193,PEWA,2013-08-26 03:00:00,31.4,165.3, ,4347.380803360473
2013227N08193,PEWA,2013-08-26 06:00:00,32.0,165.3, ,4347.452844889486
2013227N08193,PEWA,2013-08-26 09:00:00,32.7,165.4, ,4357.9782976221395
2013227N08193,PEWA,2013-08-26 12:00:00,33.4,165.6, ,4378.794258511254
2013227N08193,PEWA,2013-08-26 15:00:00,34.3,165.7, ,4392.374182838258
2013227N08193,PEWA,2013-08-26 18:00:00,35.2,165.8, ,4407.641147864847
2013228N23124,TRAMI,2013-08-16 00:00:00,23.1,123.6,15,225.67629889607096
2013228N23124,TRAMI,2013-08-16 03:00:00,23.0,123.3,15,205.0615184493852
2013228N23124,TRAMI,2013-08-16 06:00:00,22.7,123.1,20,210.58191151946792
2013228N23124,TRAMI,2013-08-16 09:00:00,22.5,123.3,20,240.82775653659402
2013228N23124,TRAMI,2013-08-16 12:00:00,22.4,123.6,20,270.7691152693962
2013228N23124,TRAMI,2013-08-16 15:00:00,22.1,123.8,20,308.66202775530604
2013228N23124,TRAMI,2013-08-16 18:00:00,21.9,124.1,20,346.3537812924266
2013228N23124,TRAMI,2013-08-16 21:00:00,21.6,124.4,20,391.8100437310494
2013228N23124,TRAMI,2013-08-17 00:00:00,21.3,124.8,20,444.77013268767064
2013228N23124,TRAMI,2013-08-17 03:00:00,21.0,125.1,23,490.3169226216626
2013228N23124,TRAMI,2013-08-17 06:00:00,20.7,125.4,25,535.923997834702
2013228N23124,TRAMI,2013-08-17 09:00:00,20.5,125.8,28,581.3618942334706
2013228N23124,TRAMI,2013-08-17 12:00:00,20.4,126.1,30,611.8799695097625
2013228N23124,TRAMI,2013-08-17 15:00:00,20.3,126.4,30,642.6538873736117
2013228N23124,TRAMI,2013-08-17 18:00:00,20.3,126.7,30,666.5358681272063
2013228N23124,TRAMI,2013-08-17 21:00:00,20.3,127.0,30,690.9723669451383
2013228N23124,TRAMI,2013-08-18 00:00:00,20.3,127.2,30,707.5430682566954
2013228N23124,TRAMI,2013-08-18 03:00:00,20.3,127.3,33,715.9065120476394
2013228N23124,TRAMI,2013-08-18 06:00:00,20.3,127.4,35,724.3196123535264
2013228N23124,TRAMI,2013-08-18 09:00:00,20.2,127.5,35,739.3015846455299
2013228N23124,TRAMI,2013-08-18 12:00:00,20.0,127.6,35,760.9673182646626
2013228N23124,TRAMI,2013-08-18 15:00:00,19.9,127.7,38,776.0191530837612
2013228N23124,TRAMI,2013-08-18 18:00:00,19.8,127.8,40,791.0856409422055
2013228N23124,TRAMI,2013-08-18 21:00:00,19.7,127.8,43,797.9188104810817
2013228N23124,TRAMI,2013-08-19 00:00:00,19.6,127.9,45,813.0296302795371
2013228N23124,TRAMI,2013-08-19 03:00:00,19.7,128.0,48,814.4605809412446
2013228N23124,TRAMI,2013-08-19 06:00:00,19.9,128.1,50,809.615485057324
2013228N23124,TRAMI,2013-08-19 09:00:00,20.0,128.3,50,820.3512176589014
2013228N23124,TRAMI,2013-08-19 12:00:00,20.3,128.4,50,810.8364858511864
2013228N23124,TRAMI,2013-08-19 15:00:00,20.5,128.5,53,808.2437548808743
2013228N23124,TRAMI,2013-08-19 18:00:00,21.0,128.6,55,790.9137725955359
2013228N23124,TRAMI,2013-08-19 21:00:00,21.5,128.6,55,767.6912293970419
2013228N23124,TRAMI,2013-08-20 00:00:00,22.1,128.5,55,734.554385736951
2013228N23124,TRAMI,2013-08-20 03:00:00,22.6,128.1,55,679.2479677263352
2013228N23124,TRAMI,2013-08-20 06:00:00,23.0,127.6,55,619.1010192626491
2013228N23124,TRAMI,2013-08-20 09:00:00,23.2,127.1,55,564.6169019970505
2013228N23124,TRAMI,2013-08-20 12:00:00,23.4,126.8,55,530.7038626327903
2013228N23124,TRAMI,2013-08-20 15:00:00,23.9,126.5,58,494.7708869143154
2013228N23124,TRAMI,2013-08-20 18:00:00,24.4,126.1,60,454.8852518704514
2013228N23124,TRAMI,2013-08-20 21:00:00,24.8,125.3,65,381.03836018562515
2013228N23124,TRAMI,2013-08-21 00:00:00,25.2,124.4,70,308.4732971805721
2013228N23124,TRAMI,2013-08-21 03:00:00,25.4,123.6,73,250.3221277015248
2013228N23124,TRAMI,2013-08-21 06:00:00,25.6,122.9,75,216.3268217833724
2013228N23124,TRAMI,2013-08-21 09:00:00,25.8,122.0,75,200.15331659272465
2013228N23124,TRAMI,2013-08-21 12:00:00,25.9,121.1,75,214.63198039098702
2013228N23124,TRAMI,2013-08-21 15:00:00,25.8,120.3,73,238.20739802446792
2013228N23124,TRAMI,2013-08-21 18:00:00,25.7,119.6,70,276.547038201268
2013228N23124,TRAMI,2013-08-21 21:00:00,25.8,119.0,58,330.3856249401373
2013228N23124,TRAMI,2013-08-22 00:00:00,26.0,118.4,45,392.43115997202426
2013228N23124,TRAMI,2013-08-22 03:00:00,26.2,117.7,45,463.55452404404514
2013228N23124,TRAMI,2013-08-22 06:00:00,26.6,117.0,45,546.2013381970058
2013228N23124,TRAMI,2013-08-22 09:00:00,26.9,116.3,38,623.068232018282
2013228N23124,TRAMI,2013-08-22 12:00:00,27.2,115.7,30,691.2101429034365
2013228N23124,TRAMI,2013-08-22 15:00:00,27.3,115.1,28,748.6576305018846
2013228N23124,TRAMI,2013-08-22 18:00:00,27.5,114.6,25,802.7164493125092
2013228N23124,TRAMI,2013-08-22 21:00:00,27.5,114.0,23,855.861362913569
2013228N23124,TRAMI,2013-08-23 00:00:00,27.6,113.5,20,905.3053101969326
2013228N23124,TRAMI,2013-08-23 03:00:00,27.5,113.0, ,946.2639380309266
2013228N23124,TRAMI,2013-08-23 06:00:00,27.5,112.5, ,992.1569033807941
2013228N23124,TRAMI,2013-08-23 09:00:00,27.4,112.1, ,1025.4188760301658
2013228N23124,TRAMI,2013-08-23 12:00:00,27.1,111.7, ,1052.7192602405073
2013228N23124,TRAMI,2013-08-23 15:00:00,26.5,111.2, ,1084.0092971144084
2013228N23124,TRAMI,2013-08-23 18:00:00,26.0,110.5, ,1142.520386861945
2013228N23124,TRAMI,2013-08-23 21:00:00,25.6,109.5, ,1236.4060174383303
2013228N23124,TRAMI,2013-08-24 00:00:00,25.3,108.5, ,1333.9620393894784
2013228N23124,TRAMI,2013-08-24 03:00:00,24.8,107.8, ,1402.5609224195198
2013228N23124,TRAMI,2013-08-24 06:00:00,24.3,107.3, ,1453.7063516699063
2013229N26132,UNNAMED,2013-08-16 12:00:00,25.8,131.5,20,1014.0722428142797
2013229N26132,UNNAMED,2013-08-16 15:00:00,26.0,131.2,23,988.334429420432
2013229N26132,UNNAMED,2013-08-16 18:00:00,26.3,130.9,25,965.9309878154781
2013229N26132,UNNAMED,2013-08-16 21:00:00,26.6,130.6,25,945.2791055667584
2013229N26132,UNNAMED,2013-08-17 00:00:00,26.8,130.3,25,923.0717676846126
2013229N26132,UNNAMED,2013-08-17 03:00:00,27.0,129.9,25,892.6418770891312
2013229N26132,UNNAMED,2013-08-17 06:00:00,27.2,129.3,25,845.4472117323156
2013229N26132,UNNAMED,2013-08-17 09:00:00,27.4,128.7,28,800.7996950833892
2013229N26132,UNNAMED,2013-08-17 12:00:00,27.7,128.0,30,756.3187036763641
2013229N26132,UNNAMED,2013-08-17 15:00:00,27.9,127.2,30,703.2880005673799
2013229N26132,UNNAMED,2013-08-17 18:00:00,28.1,126.4,30,656.7223421666013
2013229N26132,UNNAMED,2013-08-17 21:00:00,28.4,125.6,30,626.50224391702
2013229N26132,UNNAMED,2013-08-18 00:00:00,28.7,125.0,30,618.0368419435007
2013229N26132,UNNAMED,2013-08-18 03:00:00,28.9,124.3,30,602.9422782531173
2013229N26132,UNNAMED,2013-08-18 06:00:00,29.0,123.8,30,593.0709192973827
2013229N26132,UNNAMED,2013-08-18 09:00:00,28.9,123.3,28,566.2444857638355
2013229N26132,UNNAMED,2013-08-18 12:00:00,28.9,122.9,25,555.8890018958504
2013229N26132,UNNAMED,2013-08-18 15:00:00,28.9,122.5,25,548.2331766598936
2013229N26132,UNNAMED,2013-08-18 18:00:00,28.9,122.1,25,543.3912038020603
2013229N26132,UNNAMED,2013-08-18 21:00:00,28.9,121.7,23,541.4386270405994
2013229N26132,UNNAMED,2013-08-19 00:00:00,28.9,121.4,20,541.8909003317242
2013237N11129,KONG-REY,2013-08-25 00:00:00,11.4,129.0,20,1605.7233821269501
2013237N11129,KONG-REY,2013-08-25 03:00:00,11.8,128.9,20,1561.3820760763833
2013237N11129,KONG-REY,2013-08-25 06:00:00,12.4,128.8,20,1497.703173792455
2013237N11129,KONG-REY,2013-08-25 09:00:00,13.2,128.7,20,1415.2249871943295
2013237N11129,KONG-REY,2013-08-25 12:00:00,13.9,128.4,20,1331.7929203851652
2013237N11129,KONG-REY,2013-08-25 15:00:00,14.4,127.9,20,1256.395071627613
2013237N11129,KONG-REY,2013-08-25 18:00:00,14.9,127.3,20,1175.9610258797384
2013237N11129,KONG-REY,2013-08-25 21:00:00,15.2,126.7,20,1115.8884831484368
2013237N11129,KONG-REY,2013-08-26 00:00:00,15.5,126.0,20,1052.7113033444086
2013237N11129,KONG-REY,2013-08-26 03:00:00,15.9,125.6,23,994.4788088388611
2013237N11129,KONG-REY,2013-08-26 06:00:00,16.3,125.1,25,932.5906446705064
2013237N11129,KONG-REY,2013-08-26 09:00:00,16.6,124.6,28,882.2339841243727
2013237N11129,KONG-REY,2013-08-26 12:00:00,17.0,124.3,30,829.6266745316798
2013237N11129,KONG-REY,2013-08-26 15:00:00,17.3,124.0,33,787.8890406271785
2013237N11129,KONG-REY,2013-08-26 18:00:00,17.7,124.0,35,745.6660448837043
2013237N11129,KONG-REY,2013-08-26 21:00:00,18.1,123.9,38,700.1695552781043
2013237N11129,KONG-REY,2013-08-27 00:00:00,18.5,123.9,40,658.33741845961
2013237N11129,KONG-REY,2013-08-27 03:00:00,19.0,123.9,40,606.5748946124381
2013237N11129,KONG-REY,2013-08-27 06:00:00,19.4,123.9,40,565.6874290851334
2013237N11129,KONG-REY,2013-08-27 09:00:00,19.7,123.8,40,530.9708408115631
2013237N11129,KONG-REY,2013-08-27 12:00:00,20.0,123.6,40,491.96405310836104
2013237N11129,KONG-REY,2013-08-27 15:00:00,20.3,123.4,43,453.02928870999637
2013237N11129,KONG-REY,2013-08-27 18:00:00,20.6,123.2,45,414.181115230307
2013237N11129,KONG-REY,2013-08-27 21:00:00,20.8,123.0,45,385.79184146496726
2013237N11129,KONG-REY,2013-08-28 00:00:00,21.0,122.8,45,357.7355216846988
2013237N11129,KONG-REY,2013-08-28 03:00:00,21.4,122.7,48,312.3776481389299
2013237N11129,KONG-REY,2013-08-28 06:00:00,21.8,122.7,50,271.10593456472725
2013237N11129,KONG-REY,2013-08-28 09:00:00,22.2,122.7,50,231.0265311139338
2013237N11129,KONG-REY,2013-08-28 12:00:00,22.7,122.7,50,183.7939036059369
2013237N11129,KONG-REY,2013-08-28 15:00:00,23.1,122.6,50,142.97763156260788
2013237N11129,KONG-REY,2013-08-28 18:00:00,23.7,122.6,50,105.04535175327305
2013237N11129,KONG-REY,2013-08-28 21:00:00,24.4,122.5,48,97.06673786924638
2013237N11129,KONG-REY,2013-08-29 00:00:00,25.1,122.5,45,147.72630555510867
2013237N11129,KONG-REY,2013-08-29 03:00:00,25.7,122.4,43,201.0776170759293
2013237N11129,KONG-REY,2013-08-29 06:00:00,26.1,122.3,40,239.67258334134848
2013237N11129,KONG-REY,2013-08-29 09:00:00,26.4,122.3,40,271.83211738803925
2013237N11129,KONG-REY,2013-08-29 12:00:00,26.7,122.3,40,304.24980680703914
2013237N11129,KONG-REY,2013-08-29 15:00:00,27.0,122.4,38,338.98848122679914
2013237N11129,KONG-REY,2013-08-29 18:00:00,27.4,122.7,35,389.5639229946176
2013237N11129,KONG-REY,2013-08-29 21:00:00,28.0,123.0,35,461.9798823277047
2013237N11129,KONG-REY,2013-08-30 00:00:00,28.7,123.5,35,551.4598096710398
2013237N11129,KONG-REY,2013-08-30 03:00:00,29.3,124.0,33,631.2876402303482
2013237N11129,KONG-REY,2013-08-30 06:00:00,29.9,124.5,30,711.6942673466631
2013237N11129,KONG-REY,2013-08-30 09:00:00,30.4,125.1,30,786.6868400050604
2013237N11129,KONG-REY,2013-08-30 12:00:00,30.8,125.7,30,852.847259747227
2013237N11129,KONG-REY,2013-08-30 15:00:00,31.5,126.5,30,958.37300887793
2013237N11129,KONG-REY,2013-08-30 18:00:00,32.2,127.4,30,1069.5625605628243
2013237N11129,KONG-REY,2013-08-30 21:00:00,33.0,128.4,30,1195.8316390002556
2013237N11129,KONG-REY,2013-08-31 00:00:00,33.5,129.6,30,1307.2393275178927
2013237N11129,KONG-REY,2013-08-31 03:00:00,33.3,130.7, ,1356.9423134421827
2013237N11129,KONG-REY,2013-08-31 06:00:00,33.0,131.9, ,1412.9747034223683
2013241N29169,YUTU,2013-08-29 00:00:00,29.2,169.1, ,4722.481756672743
2013241N29169,YUTU,2013-08-29 03:00:00,29.1,169.2, ,4733.06870705424
2013241N29169,YUTU,2013-08-29 06:00:00,29.0,169.2, ,4734.001876532005
2013241N29169,YUTU,2013-08-29 09:00:00,28.9,169.2, ,4734.9560182953865
2013241N29169,YUTU,2013-08-29 12:00:00,28.9,169.2, ,4734.9560182953865
2013241N29169,YUTU,2013-08-29 15:00:00,28.8,169.2, ,4735.931119207708
2013241N29169,YUTU,2013-08-29 18:00:00,28.7,169.3, ,4746.640242452418
2013241N29169,YUTU,2013-08-29 21:00:00,28.6,169.3, ,4747.664796589018
2013241N29169,YUTU,2013-08-30 00:00:00,28.5,169.4, ,4758.437736781595
2013241N29169,YUTU,2013-08-30 03:00:00,28.3,169.4, ,4760.605848324037
2013241N29169,YUTU,2013-08-30 06:00:00,28.1,169.6, ,4782.36869745763
2013241N29169,YUTU,2013-08-30 09:00:00,27.8,169.9, ,4815.2695230512445
2013241N29169,YUTU,2013-08-30 12:00:00,27.7,170.4, ,4865.420902759925
2013241N29169,YUTU,2013-08-30 15:00:00,27.8,170.9, ,4912.978450561889
2013241N29169,YUTU,2013-08-30 18:00:00,28.1,171.4, ,4957.851491398557
2013241N29169,YUTU,2013-08-30 21:00:00,28.4,172.0, ,5012.3859411893045
2013241N29169,YUTU,2013-08-31 00:00:00,28.8,172.6, ,5065.553785298587
2013241N29169,YUTU,2013-08-31 03:00:00,29.4,173.1, ,5106.616424206356
2013241N29169,YUTU,2013-08-31 06:00:00,30.0,173.6, ,5147.864404604065
2013241N29169,YUTU,2013-08-31 09:00:00,30.6,174.1, ,5189.271589020263
2013241N29169,YUTU,2013-08-31 12:00:00,31.1,174.6, ,5231.784407306189
2013241N29169,YUTU,2013-08-31 15:00:00,31.6,175.1, ,5274.29772435288
2013241N29169,YUTU,2013-08-31 18:00:00,32.0,175.5, ,5308.297349671065
2013241N29169,YUTU,2013-08-31 21:00:00,32.2,175.9, ,5344.048203263846
2013241N29169,YUTU,2013-09-01 00:00:00,32.5,176.2, ,5369.467968509316
2013241N29169,YUTU,2013-09-01 03:00:00,33.0,176.4, ,5383.894562588493
2013241N29169,YUTU,2013-09-01 06:00:00,33.5,176.6, ,5398.557199162979
2013241N29169,YUTU,2013-09-01 09:00:00,33.6,176.7, ,5407.062351126023
2013241N29169,YUTU,2013-09-01 12:00:00,33.6,176.8, ,5416.303340696151
2013241N29169,YUTU,2013-09-01 15:00:00,33.7,176.8, ,5415.564432797429
2013241N29169,YUTU,2013-09-01 18:00:00,33.7,176.9, ,5424.795090389968
2013241N29169,YUTU,2013-09-01 21:00:00,33.7,177.0, ,5434.02520375244
2013241N29169,YUTU,2013-09-02 00:00:00,33.7,177.1, ,5443.254766223071
2013241N29169,YUTU,2013-09-02 03:00:00,33.7,177.1, ,5443.254766223071
2013241N29169,YUTU,2013-09-02 06:00:00,33.7,177.2, ,5452.483771157319
2013241N29169,YUTU,2013-09-02 09:00:00,33.6,177.3, ,5462.49993907531
2013241N29169,YUTU,2013-09-02 12:00:00,33.5,177.3, ,5463.304376064627
2013241N29169,YUTU,2013-09-02 15:00:00,33.5,177.4, ,5472.551662603363
2013241N29169,YUTU,2013-09-02 18:00:00,33.4,177.4, ,5473.382433217716
2013241N29169,YUTU,2013-09-02 21:00:00,33.3,177.4, ,5474.229846556021
2013241N29169,YUTU,2013-09-03 00:00:00,33.1,177.3, ,5466.689061774302
2013241N29169,YUTU,2013-09-03 03:00:00,32.9,177.3, ,5468.481450360222
2013241N29169,YUTU,2013-09-03 06:00:00,32.7,177.2, ,5461.0168731787335
2013241N29169,YUTU,2013-09-03 09:00:00,32.5,177.1, ,5453.5813351830575
2013241N29169,YUTU,2013-09-03 12:00:00,32.3,177.0, ,5446.175336552756
2013241N29169,YUTU,2013-09-03 15:00:00,32.3,176.9, ,5436.813094343048
2013241N29169,YUTU,2013-09-03 18:00:00,32.2,176.7, ,5419.05321084579
2013241N29169,YUTU,2013-09-03 21:00:00,32.2,176.5, ,5400.305887042863
2013241N29169,YUTU,2013-09-04 00:00:00,32.1,176.3, ,5382.503300369834
2013241N29169,YUTU,2013-09-04 03:00:00,31.9,176.0, ,5356.238432806688
2013241N29169,YUTU,2013-09-04 06:00:00,31.8,175.6, ,5319.550845387099
2013241N29169,YUTU,2013-09-04 09:00:00,31.6,175.2, ,5283.734591337401
2013241N29169,YUTU,2013-09-04 12:00:00,31.6,174.8, ,5245.983321867585
2013241N29169,YUTU,2013-09-04 15:00:00,31.4,174.3, ,5200.545456963339
2013241N29169,YUTU,2013-09-04 18:00:00,31.3,173.8, ,5154.104291960433
2013241N29169,YUTU,2013-09-04 21:00:00,31.2,173.4, ,5117.0617029262685
2013241N29169,YUTU,2013-09-05 00:00:00,31.1,173.0, ,5079.958092416194
2013241N29169,YUTU,2013-09-05 03:00:00,31.0,172.5, ,5033.288802446976
2013241N29169,YUTU,2013-09-05 06:00:00,31.0,172.0, ,4985.7544665287705
2013243N26122,TORAJI,2013-08-31 00:00:00,25.6,121.5, ,174.9654731916006
2013243N26122,TORAJI,2013-08-31 03:00:00,25.1,121.7, ,119.05211428591824
2013243N26122,TORAJI,2013-08-31 06:00:00,24.8,121.9, ,89.68516637239368
2013243N26122,TORAJI,2013-08-31 09:00:00,24.7,122.1, ,88.17280980665298
2013243N26122,TORAJI,2013-08-31 12:00:00,24.7,122.3,20,100.5155952409449
2013243N26122,TORAJI,2013-08-31 15:00:00,24.8,122.4,20,115.53599580743668
2013243N26122,TORAJI,2013-08-31 18:00:00,25.0,122.6,20,145.5602528470797
2013243N26122,TORAJI,2013-08-31 21:00:00,25.1,122.9,20,174.80474099561175
2013243N26122,TORAJI,2013-09-01 00:00:00,25.2,123.2,20,204.94160851230055
2013243N26122,TORAJI,2013-09-01 03:00:00,25.4,123.5,20,242.3815750962983
2013243N26122,TORAJI,2013-09-01 06:00:00,25.7,123.7,20,279.17486295786307
2013243N26122,TORAJI,2013-09-01 09:00:00,25.8,124.0,23,309.3251557172075
2013243N26122,TORAJI,2013-09-01 12:00:00,26.0,124.3,25,346.64689555966225
2013243N26122,TORAJI,2013-09-01 15:00:00,26.1,124.5,28,369.2211375646499
2013243N26122,TORAJI,2013-09-01 18:00:00,26.3,124.8,30,406.5018322728795
2013243N26122,TORAJI,2013-09-01 21:00:00,26.4,125.1,33,437.0699291072294
2013243N26122,TORAJI,2013-09-02 00:00:00,26.6,125.4,35,474.2953860989102
2013243N26122,TORAJI,2013-09-02 03:00:00,26.9,125.8,35,526.054690275921
2013243N26122,TORAJI,2013-09-02 06:00:00,27.2,126.1,35,569.8293334952816
2013243N26122,TORAJI,2013-09-02 09:00:00,27.5,126.3,38,605.8982007950464
2013243N26122,TORAJI,2013-09-02 12:00:00,27.7,126.6,40,642.8799971087906
2013243N26122,TORAJI,2013-09-02 15:00:00,27.9,126.9,43,679.8224301653412
2013243N26122,TORAJI,2013-09-02 18:00:00,28.1,127.2,45,716.7242762350348
2013243N26122,TORAJI,2013-09-02 21:00:00,28.4,127.4,48,752.7927727212879
2013243N26122,TORAJI,2013-09-03 00:00:00,28.8,127.6,50,796.2023885214494
2013243N26122,TORAJI,2013-09-03 03:00:00,29.1,127.8,50,832.7252240485698
2013243N26122,TORAJI,2013-09-03 06:00:00,29.5,128.2,50,891.2240092912242
2013243N26122,TORAJI,2013-09-03 09:00:00,29.7,128.7,50,942.326582193593
2013243N26122,TORAJI,2013-09-03 12:00:00,30.1,129.2,50,1007.8514006410389
2013243N26122,TORAJI,2013-09-03 15:00:00,30.6,129.8,48,1087.7133117440737
2013243N26122,TORAJI,2013-09-03 18:00:00,31.3,130.5,45,1189.005431758299
2013243N26122,TORAJI,2013-09-03 21:00:00,31.9,131.3,45,1289.946208256537
2013243N26122,TORAJI,2013-09-04 00:00:00,32.7,132.6,45,1440.7681865332393
2013243N26122,TORAJI,2013-09-04 03:00:00,32.9,133.3, ,1505.7919962168742
2013243N26122,TORAJI,2013-09-04 06:00:00,32.8,133.5, ,1513.8465440968628
2013243N26122,TORAJI,2013-09-04 09:00:00,32.7,133.7, ,1522.2188164422796
2013243N26122,TORAJI,2013-09-04 12:00:00,32.5,134.0, ,1532.184394693286
2013243N26122,TORAJI,2013-09-04 15:00:00,32.6,134.9, ,1608.4286750861795
2013243N26122,TORAJI,2013-09-04 18:00:00,32.8,135.9, ,1699.4860348471277
2013243N26122,TORAJI,2013-09-04 21:00:00,33.1,136.3, ,1748.7236338355085
2013243N26122,TORAJI,2013-09-05 00:00:00,33.5,136.6, ,1795.8261214410893
2013243N26122,TORAJI,2013-09-05 03:00:00,33.7,137.1, ,1846.9040625899363
2013243N26122,TORAJI,2013-09-05 06:00:00,33.9,137.7, ,1905.8386839607776
2013255N20148,MAN-YI,2013-09-11 18:00:00,19.7,148.2, ,2779.2494716425913
2013255N20148,MAN-YI,2013-09-11 21:00:00,20.1,147.4, ,2687.148231050607
2013255N20148,MAN-YI,2013-09-12 00:00:00,20.6,146.7,20,2603.1361348684386
2013255N20148,MAN-YI,2013-09-12 03:00:00,20.9,146.0,23,2524.7629796117426
2013255N20148,MAN-YI,2013-09-12 06:00:00,21.2,145.5,25,2467.001377568691
2013255N20148,MAN-YI,2013-09-12 09:00:00,21.5,145.1,25,2419.7479102255656
2013255N20148,MAN-YI,2013-09-12 12:00:00,21.6,144.8,25,2387.1641283607337
2013255N20148,MAN-YI,2013-09-12 15:00:00,21.6,144.5,25,2356.7143674370623
2013255N20148,MAN-YI,2013-09-12 18:00:00,21.6,144.1,25,2316.1189849369207
2013255N20148,MAN-YI,2013-09-12 21:00:00,21.7,143.4,28,2242.977062386721
2013255N20148,MAN-YI,2013-09-13 00:00:00,21.9,142.7,30,2167.8513692656848
2013255N20148,MAN-YI,2013-09-13 03:00:00,22.3,142.0,30,2089.2082857611513
2013255N20148,MAN-YI,2013-09-13 06:00:00,22.8,141.3,30,2009.861448491766
2013255N20148,MAN-YI,2013-09-13 09:00:00,23.1,140.8,30,1954.8231480773302
2013255N20148,MAN-YI,2013-09-13 12:00:00,23.2,140.2,30,1892.6004312508537
2013255N20148,MAN-YI,2013-09-13 15:00:00,23.4,139.5,35,1819.1367164596338
2013255N20148,MAN-YI,2013-09-13 18:00:00,23.6,138.8,40,1745.9715697812803
2013255N20148,MAN-YI,2013-09-13 21:00:00,23.8,138.1,40,1673.1335575707465
2013255N20148,MAN-YI,2013-09-14 00:00:00,24.2,137.5,40,1609.639946390193
2013255N20148,MAN-YI,2013-09-14 03:00:00,24.6,137.0,43,1557.6827863043643
2013255N20148,MAN-YI,2013-09-14 06:00:00,25.1,136.5,45,1507.4783739735399
2013255N20148,MAN-YI,2013-09-14 09:00:00,25.6,136.0,45,1459.7916237022055
2013255N20148,MAN-YI,2013-09-14 12:00:00,26.2,135.6,45,1426.0450371999623
2013255N20148,MAN-YI,2013-09-14 15:00:00,26.8,135.2,45,1396.1884640433132
2013255N20148,MAN-YI,2013-09-14 18:00:00,27.4,134.9,45,1380.092208814553
2013255N20148,MAN-YI,2013-09-14 21:00:00,28.0,134.6,45,1367.9807582699818
2013255N20148,MAN-YI,2013-09-15 00:00:00,28.7,134.3,45,1363.6191258696974
2013255N20148,MAN-YI,2013-09-15 03:00:00,29.4,134.3,50,1391.4426474352617
2013255N20148,MAN-YI,2013-09-15 06:00:00,30.1,134.5,55,1440.354672072525
2013255N20148,MAN-YI,2013-09-15 09:00:00,30.8,134.7,58,1491.7045908221905
2013255N20148,MAN-YI,2013-09-15 12:00:00,31.5,135.0,60,1553.5221149273432
2013255N20148,MAN-YI,2013-09-15 15:00:00,32.1,135.3,60,1611.2114506307103
2013255N20148,MAN-YI,2013-09-15 18:00:00,32.9,135.9,60,1705.2988867985125
2013255N20148,MAN-YI,2013-09-15 21:00:00,34.0,136.7,58,1833.584235896973
2013255N20148,MAN-YI,2013-09-15 22:00:00,34.4,137.1,57,1888.7722480440464
2013255N20148,MAN-YI,2013-09-16 00:00:00,35.2,137.7,55,1983.910159398602
2013255N20148,MAN-YI,2013-09-16 03:00:00,36.5,139.1,53,2169.888824121719
2013255N20148,MAN-YI,2013-09-16 06:00:00,38.1,141.0,50,2409.4912612155113
2013255N20148,MAN-YI,2013-09-16 09:00:00,39.8,142.8,48,2645.46111652897
2013255N20148,MAN-YI,2013-09-16 12:00:00,41.3,144.7,45,2872.6095534241126
2013255N20148,MAN-YI,2013-09-16 15:00:00,43.3,147.3, ,3174.750318757911
